DevelopmentRegion,RegionalDistrict,Municipality,Statistics,date,values
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,OTHER/UNKNOWN TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,OTHER/UNKNOWN TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,OTHER/UNKNOWN TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,OTHER/UNKNOWN TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,OTHER/UNKNOWN TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,OTHER/UNKNOWN TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-02 (Feb),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-03 (Mar),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-05 (May),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-06 (Jun),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-08 (Aug),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-09 (Sep),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid ($ sum),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-02 (Feb),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-03 (Mar),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-05 (May),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-06 (Jun),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-08 (Aug),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-09 (Sep),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,PTT Paid Median ($ median),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RECREATIONAL TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - ACREAGE (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - COMMERCE (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - FARM (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - MULTI-FAMILY (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - OTHER (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-04 (Apr),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-07 (Jul),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-08 (Aug),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-09 (Sep),2
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-10 (Oct),2
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-04 (Apr),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-07 (Jul),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-08 (Aug),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-09 (Sep),2
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,RESIDENTIAL TOTAL (count),2017-10 (Oct),2
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-04 (Apr),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-07 (Jul),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-08 (Aug),1
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-09 (Sep),2
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF BELCARRA,Total Market Transactions (count),2017-10 (Oct),2
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-02 (Feb),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-03 (Mar),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-04 (Apr),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-05 (May),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-06 (Jun),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-07 (Jul),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-08 (Aug),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-09 (Sep),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,Additional Tax Paid ($ sum),2017-10 (Oct),NA
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - COMMERCE (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - OTHER (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,COMMERCIAL TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FARM TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-01 (Jan),"$1,065,000.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-02 (Feb),"$1,250,000.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-03 (Mar),"$1,411,616.67 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-04 (Apr),"$1,260,000.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-05 (May),"$1,186,000.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-06 (Jun),"$1,198,333.33 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-07 (Jul),"$1,578,333.33 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-08 (Aug),"$1,672,500.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-09 (Sep),"$2,445,000.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average ($ mean),2017-10 (Oct),"$2,520,500.00 "
Mainland/Southwest,METRO VANCOUVER,VILLAGE OF LIONS BAY,FMV Average of Foreign Involvement Transactions ($ mean),2017-01 (Jan),NA
